transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,recipient_id,is_fraud
T000278,U106,2026-05-22T18:32:44.549863,63.87,-15.8071,-47.9838,DEV0609,M076,0
T000279,U399,2026-05-22T19:25:21.537387,6.32,-30.0259,-51.26965,DEV0443,U040,0
T000280,U219,2026-05-22T15:53:31.404381,134.92,-19.87995,-43.83668,DEV0656,M060,0
T000281,U227,2026-05-22T23:05:50.482624,3.88,-13.00709,-38.41689,DEV0558,M013,0
T000282,U497,2026-05-22T16:32:21.195953,16.88,-15.79766,-47.79497,DEV0517,M004,0
T000283,U072,2026-05-22T15:07:36.840151,86.86,-30.02376,-51.27257,DEV0203,M094,0
T000284,U131,2026-05-22T14:44:59.111766,106.95,-30.01558,-51.22724,DEV0190,U072,0
T000285,U006,2026-05-22T14:41:04.128475,323.86,-13.0073,-38.51293,DEV0770,M031,0
T000286,U325,2026-05-22T13:43:51.457086,100.16,-15.81422,-47.96304,DEV0236,U488,0
T000287,U388,2026-05-22T14:10:50.010652,276.73,-15.75336,-47.86775,DEV0144,U439,0
T000288,U385,2026-05-22T15:38:40.461442,10.2,-15.73864,-47.93057,DEV0215,M046,0
T000289,U315,2026-05-22T14:46:23.713346,68.65,-23.66241,-46.73934,DEV0140,U272,0
T000290,U246,2026-05-22T17:15:00.108982,26.51,-25.36982,-49.29157,DEV0095,M085,0
T000291,U112,2026-05-22T15:02:41.507001,290.62,-23.51209,-46.62253,DEV0037,M095,0
T000292,U384,2026-05-22T14:06:01.160492,53.59,-29.97462,-51.22863,DEV0769,M099,0
T000293,U208,2026-05-22T18:18:08.913779,11.92,-12.99989,-38.48492,DEV0361,M072,0
T000294,U268,2026-05-22T17:14:58.974065,520.12,-23.47904,-46.66405,DEV0195,M017,0
T000295,U221,2026-05-22T18:52:55.162542,280.68,-15.79003,-47.89755,DEV0408,M064,0
T000296,U200,2026-05-22T16:34:19.784978,70.81,-25.4284,-49.2733,DEV0342,U063,1
T000297,U147,2026-05-22T13:52:23.057868,42.73,-12.90227,-38.4184,DEV0272,M086,0
T000298,U299,2026-05-22T16:05:01.015885,84.23,-22.88328,-43.07551,DEV0320,M060,0
T000299,U186,2026-05-22T14:13:51.849802,25.53,-25.38589,-49.29602,DEV0506,M048,0
T000300,U447,2026-05-22T22:15:29.516495,268.36,-19.98672,-43.94536,DEV0616,M016,0
T000301,U287,2026-05-22T15:00:55.290422,51.43,-19.91304,-44.08406,DEV0751,M073,0
T000302,U448,2026-05-22T15:10:40.520028,5.32,-23.5505,-46.6333,DEV0131,U113,1
T000303,U282,2026-05-22T16:01:16.993167,213.11,-29.97105,-51.25306,DEV0056,M048,0
T000304,U129,2026-05-22T18:58:09.440257,183.52,-22.89953,-43.14208,DEV0800,U116,0
T000305,U446,2026-05-22T19:44:45.958965,15.0,-23.53453,-46.62683,DEV0641,M079,0
T000306,U277,2026-05-22T17:09:44.045706,12.27,-23.57105,-46.63985,DEV0214,M087,0
T000307,U018,2026-05-22T17:25:09.702022,53.45,-23.45568,-46.62231,DEV0346,M010,0
T000308,U497,2026-05-22T16:43:42.972226,6.55,-15.79217,-47.92078,DEV0517,M037,0
T000309,U237,2026-05-22T15:53:53.102766,4.1,-30.02506,-51.20439,DEV0385,M051,0
T000310,U476,2026-05-22T16:19:11.639523,171.66,-12.93752,-38.46187,DEV0141,M054,0
T000311,U094,2026-05-22T16:22:38.262611,75606.8,-15.87549,-47.97222,DEV0227,M052,1
T000312,U040,2026-05-22T22:46:17.160298,139.6,-19.8965,-43.9744,DEV0684,U336,0
T000313,U166,2026-05-22T19:14:18.063979,68.42,-22.96602,-43.16303,DEV0043,U497,0
T000314,U262,2026-05-22T16:04:50.050741,121.43,-25.41693,-49.32736,DEV0069,U270,0
T000315,U245,2026-05-22T14:58:10.260908,772.0,-23.57717,-46.62202,DEV0533,M034,1
T000316,U390,2026-05-22T13:57:51.103635,134.2,-30.03165,-51.19536,DEV0194,U013,0
T000317,U044,2026-05-22T14:15:35.972240,115.76,-15.77111,-47.90483,DEV0795,M019,0
T000318,U163,2026-05-22T15:05:41.845531,55.94,-19.89603,-43.87464,DEV0380,M050,0
T000319,U288,2026-05-22T16:53:07.442417,58.33,-22.99487,-43.1579,DEV0506,M068,0
T000320,U208,2026-05-22T21:49:53.638319,10.19,-13.03139,-38.51601,DEV0361,U288,0
T000321,U136,2026-05-22T19:53:19.656713,31.74,-12.96014,-38.46676,DEV0103,M099,0
T000322,U230,2026-05-22T15:33:41.317907,148.44,-15.69878,-47.95433,DEV0242,U173,0
T000323,U350,2026-05-22T15:23:59.900537,214.52,-25.52675,-49.32916,DEV0696,U288,0
T000324,U271,2026-05-22T18:58:05.215950,54.04,-12.93775,-38.58963,DEV0005,M063,0
T000325,U139,2026-05-22T23:09:18.502933,82.73,-25.48438,-49.31025,DEV0106,M032,0
T000326,U454,2026-05-22T14:53:27.375577,32.74,-29.96019,-51.29112,DEV0661,M003,0
T000327,U076,2026-05-22T18:21:27.712455,80.24,-23.52832,-46.69089,DEV0201,M047,0
T000328,U215,2026-05-22T14:35:32.584067,33.88,-25.44344,-49.33377,DEV0227,U206,0
T000329,U494,2026-05-22T14:41:40.968031,4.09,-19.97393,-43.91728,DEV0493,M011,0
T000330,U214,2026-05-22T20:45:56.675334,57.36,-12.94684,-38.5193,DEV0203,U299,0
T000331,U331,2026-05-22T15:20:07.390939,1.36,-15.75841,-47.89561,DEV0291,U442,0
T000332,U431,2026-05-22T14:24:56.228757,165.8,-12.92349,-38.59972,DEV0455,M090,0
T000333,U283,2026-05-22T17:32:41.723691,111.04,-22.90482,-43.22816,DEV0028,M012,0
T000334,U043,2026-05-22T18:42:50.973593,13.8,-12.93962,-38.52884,DEV0218,U209,0
T000335,U118,2026-05-22T14:32:09.297817,837.47,-15.92545,-47.94794,DEV0570,M100,0
T000336,U436,2026-05-22T17:03:53.141020,240.46,-12.94098,-38.46568,DEV0149,M020,0
T000337,U319,2026-05-22T14:12:30.672674,68.89,-22.9263,-43.165,DEV0010,M045,0
T000338,U034,2026-05-22T14:57:33.097447,45.37,-30.00843,-51.23398,DEV0139,U421,0
T000339,U499,2026-05-22T15:25:20.190934,221.66,-19.86853,-43.90872,DEV0020,M004,0
T000340,U005,2026-05-22T13:36:09.149272,62029.07,-25.35833,-49.33038,DEV0664,M034,1
T000341,U135,2026-05-22T14:58:43.485959,9.61,-12.90936,-38.53654,DEV0572,M031,0
T000342,U181,2026-05-22T16:40:04.802318,156.38,-15.67438,-47.97687,DEV0596,M096,0
T000343,U302,2026-05-22T20:32:03.827476,2387.54,-15.81301,-47.94882,DEV0503,M071,1
T000344,U459,2026-05-23T02:49:56.162323,139.96,-22.87363,-43.20911,DEV0016,M024,0
T000345,U019,2026-05-22T17:27:30.445115,376.49,-25.38338,-49.25074,DEV0092,M027,0
T000346,U450,2026-05-23T07:36:57.977219,1.42,-15.74592,-47.93197,DEV0524,M042,0
T000347,U246,2026-05-22T17:32:50.858943,27.15,-25.47074,-49.21082,DEV0095,M066,0
T000348,U073,2026-05-22T15:15:53.357999,4.5,-23.55978,-46.64939,DEV0767,M060,0
T000349,U435,2026-05-22T15:55:55.427388,45.36,-12.92103,-38.56415,DEV0292,U285,0
T000350,U101,2026-05-22T19:31:34.472233,21.54,-23.58915,-46.63327,DEV0688,M018,0
T000351,U162,2026-05-22T18:43:48.781935,94.72,-19.89523,-43.97116,DEV0664,M078,0
T000352,U445,2026-05-22T18:30:57.549446,35.12,-12.91229,-38.44337,DEV0073,U195,0
T000353,U365,2026-05-22T22:01:31.955140,92.51,-22.9068,-43.1729,DEV0726,M095,1
T000354,U142,2026-05-22T14:34:06.254556,68.91,-12.97557,-38.66079,DEV0474,M027,0
T000355,U104,2026-05-22T14:59:33.526236,123.07,-12.9422,-38.59662,DEV0563,M062,0
T000356,U424,2026-05-22T19:08:57.332879,214.66,-15.77394,-47.88298,DEV0146,U095,0
T000357,U429,2026-05-23T01:20:01.888798,83.02,-23.57232,-46.75369,DEV0287,M096,0
T000358,U495,2026-05-22T20:45:21.500151,43.9,-19.92182,-43.88563,DEV0226,M053,0
T000359,U337,2026-05-22T14:39:19.785753,226.33,-29.95169,-51.17839,DEV0575,M060,0
T000360,U475,2026-05-22T17:40:10.484702,9.53,-22.86776,-43.20413,DEV0414,M019,0
T000361,U173,2026-05-22T17:56:09.985956,18.91,-19.95501,-43.88209,DEV0413,M086,0
T000362,U456,2026-05-22T13:38:51.256135,367.84,-23.5532,-46.68242,DEV0466,M028,0
T000363,U440,2026-05-22T13:36:48.070972,24.17,-15.72108,-47.81528,DEV0406,M026,0
T000364,U011,2026-05-22T17:33:47.518825,384.35,-22.96141,-43.13116,DEV0476,M042,0
T000365,U355,2026-05-22T17:16:59.705887,36.05,-13.01151,-38.43309,DEV0660,M061,0
T000366,U396,2026-05-22T17:30:31.919991,232.45,-29.9993,-51.22983,DEV0476,M088,0
T000367,U269,2026-05-22T19:16:01.064857,669.97,-19.85611,-43.99324,DEV0093,M049,0
T000368,U122,2026-05-22T15:54:32.134739,517.13,-23.57647,-46.65035,DEV0104,M057,0
T000369,U054,2026-05-22T16:01:12.116362,8.25,-25.4773,-49.27339,DEV0556,M093,0
T000370,U110,2026-05-22T19:59:01.166518,253.72,-25.34923,-49.32919,DEV0158,M038,0
T000371,U217,2026-05-22T20:11:22.591607,66.21,-23.42827,-46.66041,DEV0526,M091,0
T000372,U001,2026-05-22T14:56:02.436197,520.6,-30.02917,-51.23859,DEV0436,M004,0
T000373,U478,2026-05-22T16:01:40.803831,2.63,-12.98787,-38.52711,DEV0477,M043,0
T000374,U334,2026-05-22T14:56:01.565464,35.43,-22.89895,-43.12193,DEV0089,U031,0
T000375,U017,2026-05-22T16:45:23.811945,100.11,-25.41458,-49.44028,DEV0014,M022,0
T000376,U108,2026-05-22T18:36:41.133695,7.11,-19.96556,-43.96506,DEV0516,M058,0
T000377,U090,2026-05-22T14:18:09.201285,450.56,-19.92237,-43.95914,DEV0208,M095,0
T000378,U030,2026-05-23T03:50:56.322229,40.04,-30.0346,-51.2177,DEV0217,M052,1
T000379,U135,2026-05-22T19:38:57.247699,23.45,-12.98607,-38.57387,DEV0572,M011,0
T000380,U210,2026-05-22T14:24:36.902933,43.35,-30.03745,-51.18102,DEV0508,M085,0
T000381,U144,2026-05-22T20:03:16.643177,7.93,-12.98307,-38.50344,DEV0641,M058,0
T000382,U416,2026-05-22T19:34:17.528867,210.44,-23.51094,-46.65871,DEV0714,M015,0
T000383,U123,2026-05-22T14:37:09.565005,16.66,-19.94118,-43.99726,DEV0246,M038,0
T000384,U147,2026-05-22T18:11:26.080203,38.57,-12.97722,-38.57102,DEV0272,M067,0
T000385,U343,2026-05-22T17:26:58.847411,1809.02,-23.58288,-46.67321,DEV0478,M071,0
T000386,U102,2026-05-22T17:34:17.079255,132.04,-20.04975,-43.86692,DEV0470,M080,0
T000387,U440,2026-05-22T14:49:53.021554,575.35,-15.74085,-47.87339,DEV0406,M023,0
T000388,U495,2026-05-22T23:22:56.405184,4.98,-19.86879,-43.99475,DEV0226,M092,0
T000389,U155,2026-05-22T03:47:01.956112,3597.76,-29.98697,-51.12618,DEV0612,M098,1
T000390,U487,2026-05-22T14:49:41.432552,9.09,-23.51946,-46.58129,DEV0344,M047,0
T000391,U495,2026-05-23T00:32:53.288794,82.72,-19.86779,-43.91326,DEV0226,M026,0
T000392,U374,2026-05-22T17:03:58.996447,71.01,-19.84901,-43.89726,DEV0386,M056,0
T000393,U338,2026-05-22T23:54:42.891632,113.93,-23.58907,-46.56345,DEV0145,M052,0
T000394,U177,2026-05-22T20:43:44.286545,161.14,-25.45593,-49.16942,DEV0096,M087,0
T000395,U150,2026-05-22T16:25:43.548947,14.7,-19.96735,-43.94868,DEV0086,M086,0
T000396,U232,2026-05-22T19:05:03.589469,57.92,-15.84802,-47.97936,DEV0065,U364,0
T000397,U158,2026-05-22T18:58:43.396167,35.62,-22.86963,-43.23397,DEV0180,M091,0
T000398,U466,2026-05-22T13:26:21.263646,257.66,-23.55967,-46.71679,DEV0526,M091,0
T000399,U137,2026-05-22T16:13:36.615452,68.36,-12.96835,-38.57175,DEV0350,M049,0
T000400,U101,2026-05-23T00:24:10.179189,2.56,-23.59692,-46.60491,DEV0688,M041,0
T000401,U249,2026-05-22T13:55:05.717194,51.38,-25.46234,-49.28887,DEV0054,M099,0
T000402,U019,2026-05-22T19:26:25.520371,78.58,-25.39943,-49.39884,DEV0092,U485,0
T000403,U433,2026-05-22T18:12:07.453095,65.99,-15.76888,-47.884,DEV0576,U211,0
T000404,U182,2026-05-22T18:07:50.036816,297.12,-15.80871,-47.9687,DEV0397,M055,0
T000405,U345,2026-05-22T18:47:40.573169,191.07,-23.45448,-46.69444,DEV0411,M039,0
T000406,U010,2026-05-22T20:11:37.996262,37.59,-23.58645,-46.71145,DEV0475,U016,0
T000407,U168,2026-05-22T17:03:23.205178,40.88,-22.79162,-43.24687,DEV0253,M002,0
T000408,U260,2026-05-23T03:28:06.414285,44.12,-12.93893,-38.5196,DEV0797,M009,0
T000409,U267,2026-05-22T15:04:40.238779,29.07,-25.42839,-49.21577,DEV0360,M074,0
T000410,U073,2026-05-22T18:08:08.762110,96.13,-23.61798,-46.65406,DEV0767,U488,0
T000411,U157,2026-05-22T20:49:11.574848,246.5,-22.86879,-43.12018,DEV0758,U237,0
T000412,U493,2026-05-22T15:52:25.056669,65.44,-25.49704,-49.25573,DEV0575,M058,0
T000413,U075,2026-05-22T15:30:06.329078,34.08,-19.94237,-44.0054,DEV0511,M062,0
T000414,U216,2026-05-22T18:07:53.829214,60.07,-23.49456,-46.67048,DEV0402,M083,0
T000415,U007,2026-05-22T14:54:51.801896,63.2,-15.79346,-47.90604,DEV0386,U211,0
T000416,U500,2026-05-22T15:44:20.970575,94.65,-13.00643,-38.45727,DEV0490,U402,0
T000417,U285,2026-05-22T21:13:36.871809,2.74,-19.97428,-43.89859,DEV0312,M098,0
T000418,U075,2026-05-22T19:28:15.641583,4.57,-19.92374,-43.91747,DEV0511,M094,0
T000419,U179,2026-05-22T19:31:27.161644,82.99,-23.49903,-46.58968,DEV0695,M068,0
T000420,U387,2026-05-22T15:15:04.304556,1.86,-12.98159,-38.41107,DEV0305,U172,0
T000421,U123,2026-05-22T18:15:25.804280,62.16,-19.88715,-43.97703,DEV0246,M081,0
T000422,U389,2026-05-22T22:10:53.321838,632.01,-22.91432,-43.13952,DEV0769,M061,0
T000423,U273,2026-05-22T15:25:17.127630,16.39,-23.62813,-46.58841,DEV0645,M079,0
T000424,U271,2026-05-22T22:57:10.778873,20.5,-12.92324,-38.42888,DEV0005,U355,0
T000425,U352,2026-05-22T15:52:09.063610,1085.8,-25.43283,-49.26676,DEV0685,M079,0
T000426,U377,2026-05-22T15:08:20.739002,17.76,-23.57604,-46.63535,DEV0180,M025,0
T000427,U392,2026-05-22T15:32:55.895443,26.78,-19.86348,-43.9416,DEV0644,M084,0
T000428,U245,2026-05-22T18:23:22.366845,349.07,-23.52893,-46.58939,DEV0488,M080,0
T000429,U130,2026-05-22T21:09:10.947766,113.43,-15.82208,-47.87431,DEV0051,U069,0
T000430,U016,2026-05-22T15:16:25.649679,386.7,-29.97804,-51.22103,DEV0274,M100,0
T000431,U214,2026-05-22T23:29:39.364251,72.13,-12.95532,-38.493,DEV0203,M088,0
T000432,U125,2026-05-22T15:04:14.014438,177.94,-19.84452,-43.89413,DEV0408,M100,0
T000433,U318,2026-05-22T18:55:26.090414,2.0,-12.90876,-38.52381,DEV0259,M043,0
T000434,U426,2026-05-22T17:38:39.930060,131.47,-22.91155,-43.17116,DEV0017,M068,0
T000435,U248,2026-05-22T15:23:09.750088,100.3,-15.73462,-47.96471,DEV0771,U306,0
T000436,U363,2026-05-22T15:12:02.430466,115.74,-25.44917,-49.23051,DEV0799,U184,0
T000437,U128,2026-05-23T07:09:41.176395,2.01,-15.77432,-47.98502,DEV0471,M086,0
T000438,U439,2026-05-22T14:53:10.544897,79.3,-22.8875,-43.17538,DEV0055,U500,0
T000439,U098,2026-05-22T17:05:53.653435,6.28,-25.37212,-49.33326,DEV0161,U441,0
T000440,U056,2026-05-22T17:52:59.374740,31.05,-29.94911,-51.22614,DEV0348,M061,0
T000441,U026,2026-05-22T15:57:47.633351,301.63,-15.81206,-47.97374,DEV0270,M046,0
T000442,U206,2026-05-22T22:51:45.818284,16.32,-13.01604,-38.47572,DEV0653,M012,0
T000443,U288,2026-05-22T17:57:41.106875,83.28,-22.91898,-43.22009,DEV0506,U391,0
T000444,U279,2026-05-22T20:05:13.439858,14.81,-12.92632,-38.44839,DEV0337,U219,0
T000445,U317,2026-05-22T14:42:49.277268,731.23,-12.85239,-38.49334,DEV0139,M029,0
T000446,U079,2026-05-22T15:53:36.077906,119.01,-19.83965,-44.0586,DEV0346,U315,0
T000447,U082,2026-05-22T23:00:31.492762,486.38,-29.9401,-51.18359,DEV0338,U010,0
T000448,U226,2026-05-22T15:40:50.248023,120.21,-23.57222,-46.70909,DEV0724,U496,0
T000449,U448,2026-05-22T20:35:57.911548,20.56,-29.95429,-51.20962,DEV0131,U320,0
T000450,U498,2026-05-22T05:24:30.681666,2606.35,-30.16362,-51.19202,DEV0727,M060,1
T000451,U101,2026-05-23T01:18:47.880644,3.25,-23.53976,-46.70365,DEV0688,M097,0
T000452,U229,2026-05-22T18:45:17.634345,12.62,-12.93537,-38.53076,DEV0450,M017,0
T000453,U368,2026-05-22T15:34:18.173779,397.22,-23.56732,-46.71099,DEV0001,M074,0
T000454,U274,2026-05-22T16:22:22.428961,28.96,-22.97134,-43.15143,DEV0046,U157,0
T000455,U338,2026-05-23T01:19:22.527609,311.4,-23.58163,-46.62778,DEV0145,M027,0
T000456,U485,2026-05-22T17:26:01.817224,2.16,-23.45283,-46.63974,DEV0432,M049,0
T000457,U181,2026-05-22T17:06:24.989701,680.45,-15.87064,-47.90505,DEV0596,M056,0
T000458,U363,2026-05-22T18:23:58.423997,269.38,-25.51159,-49.22084,DEV0799,M024,0
T000459,U318,2026-05-22T20:07:17.764948,1.36,-12.97934,-38.53226,DEV0259,M092,0
T000460,U148,2026-05-22T15:03:48.944176,211.2,-19.9173,-43.9345,DEV0581,M026,1
T000461,U253,2026-05-22T15:16:12.758796,243.41,-15.8108,-47.88237,DEV0578,U418,0
T000462,U216,2026-05-22T20:25:52.900366,41.95,-23.68805,-46.61212,DEV0402,M073,0
T000463,U205,2026-05-22T16:21:23.186977,175.46,-19.97627,-43.92589,DEV0039,U388,0
T000464,U296,2026-05-22T17:45:59.044245,529.35,-30.12762,-51.17449,DEV0470,M006,0
T000465,U356,2026-05-22T13:36:00.642304,20.34,-22.88784,-43.11139,DEV0550,M071,0
T000466,U019,2026-05-22T20:17:17.279416,198.67,-25.42355,-49.28051,DEV0092,U011,0
T000467,U387,2026-05-22T15:37:46.944870,20.11,-12.8622,-38.47287,DEV0305,M017,0
T000468,U328,2026-05-22T15:48:57.164743,166.56,-23.52997,-46.58929,DEV0296,M014,0
T000469,U266,2026-05-22T19:36:08.989344,66.02,-30.06501,-51.19954,DEV0095,M001,0
T000470,U004,2026-05-22T15:03:46.803738,384.07,-19.88899,-43.91945,DEV0459,M019,0
T000471,U081,2026-05-22T16:12:59.834365,38.8,-25.43607,-49.37629,DEV0489,M012,0
T000472,U008,2026-05-22T15:33:33.272955,10.44,-12.93056,-38.47166,DEV0161,M036,0
T000473,U460,2026-05-22T16:08:38.844195,264.33,-29.99693,-51.18684,DEV0794,M094,0
T000474,U216,2026-05-22T21:25:46.316435,13.65,-23.51223,-46.60774,DEV0402,U086,0
T000475,U375,2026-05-22T13:52:46.231054,20.66,-19.94719,-43.92605,DEV0418,M072,0
T000476,U070,2026-05-22T16:44:02.588475,30.93,-23.04202,-43.20439,DEV0053,M057,0
T000477,U460,2026-05-22T16:42:33.083970,30.47,-29.95583,-51.21626,DEV0794,M026,0
T000478,U279,2026-05-22T20:10:40.864902,4.18,-12.97535,-38.53036,DEV0337,U018,0
T000479,U229,2026-05-22T18:51:10.971723,14.69,-12.88717,-38.40921,DEV0450,M088,0
T000480,U030,2026-05-23T04:46:46.479580,7.23,-22.82687,-43.13279,DEV0217,M019,0
T000481,U350,2026-05-22T16:43:56.157822,163.58,-25.47658,-49.33104,DEV0696,U309,0
T000482,U018,2026-05-22T22:18:54.534937,24.96,-23.63129,-46.61832,DEV0346,M090,0
T000483,U186,2026-05-22T15:41:37.989586,17.77,-25.3599,-49.35494,DEV0506,M007,0
T000484,U088,2026-05-22T15:25:58.977658,12.88,-12.93269,-38.46985,DEV0037,M013,0
T000485,U330,2026-05-22T18:26:38.365162,14.87,-23.50671,-46.65663,DEV0229,M007,0
T000486,U416,2026-05-22T20:17:45.116697,133.71,-23.56964,-46.68531,DEV0714,M026,0
T000487,U151,2026-05-22T16:02:48.034157,11.79,-15.79952,-47.94448,DEV0220,M061,0
T000488,U104,2026-05-22T16:40:33.760634,79226.34,-12.97434,-38.52665,DEV0563,U497,1
T000489,U438,2026-05-22T20:07:33.358799,132.38,-19.92889,-44.00081,DEV0744,M058,0
T000490,U042,2026-05-22T14:56:55.456351,291.61,-12.94336,-38.56407,DEV0462,U308,0
T000491,U377,2026-05-22T15:41:35.009403,34.97,-23.62211,-46.66133,DEV0180,M004,0
T000492,U336,2026-05-22T16:16:48.776695,240.61,-19.85669,-43.95916,DEV0637,M061,0
T000493,U427,2026-05-22T20:28:01.352204,50.64,-15.7228,-47.96807,DEV0378,M041,0
T000494,U434,2026-05-22T17:10:35.265796,11.52,-15.78736,-47.94523,DEV0363,M039,0
T000495,U273,2026-05-22T16:27:34.868344,7.07,-23.50261,-46.62292,DEV0645,M049,0
T000496,U407,2026-05-22T14:53:59.085958,354.48,-23.54369,-46.76433,DEV0151,M088,0
T000497,U382,2026-05-22T13:24:27.239619,141.35,-25.4312,-49.2564,DEV0630,M088,0
T000498,U474,2026-05-22T16:21:26.884497,165.6,-22.91334,-43.11765,DEV0311,M030,0
T000499,U214,2026-05-23T01:50:51.497219,772.5,-12.94014,-38.48244,DEV0203,M053,0
T000500,U151,2026-05-22T23:12:12.329521,13.26,-15.79353,-48.02102,DEV0220,U415,0
T000501,U206,2026-05-22T23:09:20.823036,32.09,-12.97904,-38.42599,DEV0653,M044,0
T000502,U034,2026-05-22T18:24:41.465066,1.31,-30.13361,-51.24279,DEV0139,M010,0
T000503,U475,2026-05-23T01:55:15.052263,1.52,-22.89288,-43.19836,DEV0414,M085,0
T000504,U049,2026-05-22T15:45:57.336678,189.3,-30.03949,-51.2731,DEV0749,M038,0
T000505,U147,2026-05-22T21:16:03.316241,2.26,-12.95161,-38.48822,DEV0272,M049,0
T000506,U108,2026-05-22T19:36:50.732371,30.91,-19.93261,-43.89777,DEV0516,M080,0
T000507,U471,2026-05-22T13:45:14.787959,137.75,-25.444,-49.24764,DEV0349,M047,0
T000508,U093,2026-05-22T17:33:59.174127,218.06,-25.36675,-49.25645,DEV0422,M040,0
T000509,U127,2026-05-22T15:39:53.357130,13.65,-23.5546,-46.57876,DEV0776,U199,0
T000510,U461,2026-05-22T20:46:32.758817,25.0,-22.87734,-43.16447,DEV0391,M063,0
T000511,U315,2026-05-22T16:19:56.321111,1.4,-23.56746,-46.71543,DEV0140,M017,0
T000512,U466,2026-05-22T14:08:01.999461,113.85,-23.6701,-46.59106,DEV0526,M025,0
T000513,U204,2026-05-22T19:33:06.992225,4.22,-30.06048,-51.23261,DEV0091,M042,0
T000514,U268,2026-05-22T17:33:09.245998,614.14,-23.54163,-46.73829,DEV0195,U366,0
T000515,U321,2026-05-22T17:17:05.887841,76.11,-22.93461,-43.1935,DEV0596,M086,0
T000516,U430,2026-05-22T14:36:28.966569,197.88,-22.86395,-43.15515,DEV0268,M072,0
T000517,U254,2026-05-22T16:48:12.595561,76.84,-30.05423,-51.24816,DEV0422,M073,0
T000518,U255,2026-05-22T15:15:27.636972,115.87,-22.80887,-43.16571,DEV0306,U449,0
T000519,U204,2026-05-22T19:55:07.769627,70906.29,-30.06335,-51.23532,DEV0091,M055,1
T000520,U185,2026-05-22T14:42:38.823069,533.23,-25.42414,-49.19355,DEV0718,U464,0
T000521,U122,2026-05-22T19:00:44.112594,99.22,-23.55448,-46.75298,DEV0104,M045,0
T000522,U382,2026-05-22T14:25:50.412213,356.15,-25.44503,-49.20992,DEV0630,M003,0
T000523,U074,2026-05-22T14:27:50.540427,12.47,-13.04732,-38.50586,DEV0610,M066,0
T000524,U231,2026-05-22T16:54:32.425193,29.3,-12.93143,-38.45462,DEV0119,M077,0
T000525,U024,2026-05-22T17:56:08.905154,1096.87,-25.50008,-49.37856,DEV0477,M048,0
T000526,U479,2026-05-22T17:36:25.369071,80.47,-25.41723,-49.29181,DEV0697,M006,0
T000527,U232,2026-05-22T19:37:47.930329,110.23,-15.811,-47.95535,DEV0065,U022,0
T000528,U439,2026-05-22T18:52:01.195613,294.71,-22.89876,-43.21903,DEV0055,M074,0
T000529,U040,2026-05-22T23:54:59.723103,137.66,-19.82774,-43.92713,DEV0684,M010,0
T000530,U162,2026-05-22T19:55:23.220760,5.93,-20.00773,-43.95704,DEV0664,U448,0
T000531,U441,2026-05-22T15:40:11.848273,9.72,-23.6407,-46.6092,DEV0762,M070,0
T000532,U091,2026-05-22T15:19:12.902209,122.46,-15.76732,-47.88941,DEV0120,M093,0
T000533,U049,2026-05-22T17:51:42.527281,78.52,-30.06088,-51.21608,DEV0749,M037,0
T000534,U479,2026-05-22T18:19:37.903091,44.25,-25.44245,-49.2832,DEV0697,M098,0
T000535,U350,2026-05-22T18:56:51.973661,36.64,-25.43505,-49.23084,DEV0696,M020,0
T000536,U347,2026-05-22T22:00:33.037307,315.84,-22.92126,-43.24634,DEV0517,U187,0
T000537,U471,2026-05-22T17:12:47.179262,603.17,-25.40526,-49.4256,DEV0349,M064,0
T000538,U125,2026-05-22T20:20:40.803865,1762.36,-19.84437,-43.94358,DEV0408,M011,1
T000539,U039,2026-05-22T22:33:38.974220,257.2,-29.96808,-51.15165,DEV0574,M031,0
T000540,U385,2026-05-22T20:31:04.645357,55.05,-15.78586,-47.94845,DEV0215,U493,0
T000541,U458,2026-05-22T13:33:33.384874,9.93,-12.93257,-38.50421,DEV0538,M076,0
T000542,U085,2026-05-22T17:25:46.870321,953.68,-25.44594,-49.38422,DEV0144,M061,0
T000543,U346,2026-05-22T17:05:31.367801,447.88,-15.81817,-47.94793,DEV0196,M001,1
T000544,U351,2026-05-22T20:50:16.313486,201.08,-12.91639,-38.5023,DEV0157,U090,0
T000545,U358,2026-05-22T19:42:38.991069,299.48,-25.41286,-49.35223,DEV0218,M021,0
T000546,U447,2026-05-22T22:19:31.687167,122.94,-19.79409,-43.91816,DEV0616,M093,0
T000547,U271,2026-05-23T01:16:20.448758,103.8,-12.93935,-38.48168,DEV0005,M037,0
T000548,U407,2026-05-22T15:55:36.233145,40.04,-23.5999,-46.63008,DEV0151,M097,0
T000549,U249,2026-05-22T15:44:57.545934,169.64,-25.36897,-49.18083,DEV0054,U390,0
T000550,U042,2026-05-22T15:50:04.628297,40.56,-12.95225,-38.54164,DEV0462,U130,0
T000551,U426,2026-05-22T18:04:04.878798,10.82,-22.89064,-43.10871,DEV0017,M066,0
T000552,U082,2026-05-23T02:37:20.922207,483.19,-30.00271,-51.1952,DEV0338,M065,1
T000553,U116,2026-05-22T21:00:31.925747,16.83,-30.0018,-51.18319,DEV0161,M064,0
T000554,U410,2026-05-22T15:14:03.240430,1.81,-13.00506,-38.53343,DEV0523,U243,0
